page,published_date,price,area,price_per_m2,bedroom,wc,location,home_type,legal_status,furniture
111,27/09/2025,28.8,75.0,384.0,5.0,6.0,"Hai Bà Trưng, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
111,27/09/2025,5.99,30.0,199.67,,,"Long Biên, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
111,27/09/2025,86.0,180.0,477.78,5.0,5.0,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Không nội thất
111,27/09/2025,4.8,44.0,109.09,5.0,4.0,"Hoài Đức, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Full.
111,27/09/2025,10.5,45.0,233.33,7.0,7.0,"Hoài Đức, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Cơ bản
111,27/09/2025,,300.0,,,,"Mê Linh, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,
111,27/09/2025,13.12,90.5,145.0,,,"Đông Anh, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
111,27/09/2025,8.9,41.0,217.07,3.0,4.0,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
112,27/09/2025,13.62,129.7,105.0,,,"Đông Anh, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,
112,27/09/2025,8.4,83.0,101.2,,,"Đông Anh, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
112,27/09/2025,2.38,72.0,33.06,,,"Thường Tín, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
112,27/09/2025,0.9,50.0,18.0,,,"Ứng Hòa, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
112,26/09/2025,16.09,196.2,82.0,,,"Đông Anh, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
112,26/09/2025,9.0,120.0,75.0,,,"Đông Anh, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
112,26/09/2025,24.5,68.2,359.24,6.0,3.0,"Bắc Từ Liêm, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,
112,26/09/2025,13.2,98.0,134.69,,,"Long Biên, Hà Nội",đất,Sổ đỏ/ Sổ hồng.,
112,26/09/2025,20.48,81.9,250.0,3.0,3.0,"Long Biên, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Cơ bản
112,26/09/2025,20.0,45.0,444.44,,,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ,
112,26/09/2025,13.98,50.0,279.6,11.0,11.0,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
112,26/09/2025,5.9,65.0,90.77,2.0,2.0,"Hoàn Kiếm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
112,26/09/2025,9.0,50.0,180.0,,,"Hà Đông, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
112,26/09/2025,,789.0,,,,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,
112,26/09/2025,,286.0,,,,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,
112,26/09/2025,16.0,260.0,61.54,,,"Thạch Thất, Hà Nội","nhà biệt thự, liền kề",Đang chờ sổ,Không nội thất
112,25/09/2025,33.0,100.0,330.0,5.0,7.0,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
112,25/09/2025,4.88,500.0,9.76,,,"Long Biên, Hà Nội",đất,,
112,25/09/2025,10.0,115.0,86.96,3.0,,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,,
112,25/09/2025,7.5,32.0,234.38,3.0,4.0,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
113,25/09/2025,7.85,82.6,95.0,2.0,2.0,"Thanh Xuân, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Đầy đủ
113,25/09/2025,5.95,71.0,83.8,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,
113,25/09/2025,5.25,50.0,105.0,2.0,1.0,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
113,25/09/2025,4.9,63.9,76.68,,,"Hà Đông, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,
113,24/09/2025,7.5,73.0,102.74,2.0,2.0,"Thanh Xuân, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
113,24/09/2025,18.0,68.0,264.71,20.0,20.0,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
113,24/09/2025,10.08,60.0,168.0,,,"Bắc Từ Liêm, Hà Nội",đất,Đang chờ sổ.,
113,24/09/2025,1.75,130.0,13.46,,,"Nam Từ Liêm, Hà Nội",đất,,
113,24/09/2025,6.5,107.0,60.75,2.0,2.0,"Hà Đông, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
113,24/09/2025,24.0,100.0,240.0,5.0,4.0,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Đầy đủ
113,24/09/2025,3.72,148.6,25.0,,,"Sóc Sơn, Hà Nội",đất,Sổ đỏ chính chủ,
113,24/09/2025,9.2,112.4,81.85,3.0,2.0,"Hà Đông, Hà Nội",căn hộ chung cư,,
113,24/09/2025,36.0,120.0,300.0,5.0,,"Bắc Từ Liêm, Hà Nội","shophouse, nhà phố thương mại",Sổ đỏ/ Sổ hồng,
113,24/09/2025,14.98,58.0,258.28,15.0,15.0,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
113,24/09/2025,10.6,104.0,101.92,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Cơ bản
113,24/09/2025,14.4,80.0,180.0,,,"Đông Anh, Hà Nội",đất,,
113,24/09/2025,4.05,44.0,92.04,2.0,1.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
113,24/09/2025,52.76,150.0,351.71,,,"Long Biên, Hà Nội","nhà biệt thự, liền kề",,
113,24/09/2025,25.2,55.0,458.18,4.0,4.0,"Hà Đông, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Đầy đủ
113,24/09/2025,,382.0,,,,"Gia Lâm, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
114,24/09/2025,,75.0,,,,"Gia Lâm, Hà Nội","shophouse, nhà phố thương mại",Hợp đồng mua bán,
114,24/09/2025,12.28,60.0,204.67,12.0,12.0,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,"- Đầy đủ nội thất (giường đệm, tủ quần áo, sofa bàn trà, điều hòa, tủ lạnh, máy giặt, vệ sinh khép kín, thang máy rộng rãi, xịn sò êm ái)."
114,23/09/2025,9.0,60.0,150.0,9.0,,"Hai Bà Trưng, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Full nội thất.
114,23/09/2025,,115.0,,,,"Mê Linh, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
114,23/09/2025,12.0,40.0,299.98,3.0,5.0,"Long Biên, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
114,23/09/2025,24.0,70.0,342.86,4.0,4.0,"Hoàng Mai, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,
114,23/09/2025,3.28,243.0,13.5,,,"Sóc Sơn, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
114,23/09/2025,175.2,438.0,400.0,6.0,6.0,"Long Biên, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Cơ bản
114,23/09/2025,6.32,166.2,38.0,,,"Ba Vì, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
114,23/09/2025,7.3,62.0,117.74,4.0,3.0,"Hoài Đức, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
114,23/09/2025,3.5,92.8,37.72,,,"Thạch Thất, Hà Nội",đất,,
114,23/09/2025,39.8,125.0,318.4,7.0,7.0,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,
114,23/09/2025,8.0,62.0,129.03,4.0,,"Hà Đông, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
114,23/09/2025,9.5,136.0,69.85,3.0,2.0,"Hà Đông, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đồ cơ bản
114,23/09/2025,14.8,48.5,305.15,3.0,3.0,"Thanh Trì, Hà Nội",nhà mặt phố,,
114,23/09/2025,82.0,200.0,410.0,6.0,4.0,"Cầu Giấy, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Cơ bản
114,22/09/2025,14.0,90.0,155.56,8.0,6.0,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",Hợp đồng mua bán,Cơ bản
114,07/10/2025,49.5,90.0,550.0,,,"Hoàng Mai, Hà Nội",nhà riêng,,
114,07/10/2025,11.2,52.0,215.38,3.0,3.0,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
114,07/10/2025,7.8,87.8,88.84,2.0,2.0,"Tây Hồ, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
115,07/10/2025,36.0,100.0,360.0,,,"Đống Đa, Hà Nội",nhà riêng,,
115,07/10/2025,16.5,60.0,275.0,,,"Hà Đông, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
115,07/10/2025,41.0,113.0,362.83,,,"Hoàng Mai, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Nội thất nhập khẩu.
115,07/10/2025,47.0,126.0,373.02,4.0,5.0,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Cơ bản
115,07/10/2025,9.45,90.0,105.0,2.0,2.0,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
115,07/10/2025,15.8,43.0,367.44,5.0,3.0,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
115,07/10/2025,9.5,107.0,88.78,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
115,07/10/2025,14.4,42.0,342.86,7.0,5.0,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng.,
115,07/10/2025,4.5,84.0,53.57,3.0,2.0,"Long Biên, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Cơ bản
115,07/10/2025,130.0,270.0,481.48,,,"Cầu Giấy, Hà Nội",nhà mặt phố,Sổ đẹp,
115,07/10/2025,6.59,63.4,104.0,2.0,2.0,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,
115,07/10/2025,23.0,255.0,90.2,8.0,8.0,"Gia Lâm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
115,07/10/2025,35.0,75.0,466.67,,,"Cầu Giấy, Hà Nội",nhà riêng,,
115,07/10/2025,49.5,90.0,550.0,,,"Hoàng Mai, Hà Nội",nhà riêng,,
115,07/10/2025,11.2,52.0,215.38,3.0,3.0,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
115,07/10/2025,7.8,87.8,88.84,2.0,2.0,"Tây Hồ, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
115,07/10/2025,10.3,40.0,257.5,,,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
115,07/10/2025,4.0,56.0,71.41,2.0,1.0,"Gia Lâm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
115,07/10/2025,28.0,120.0,233.33,30.0,30.0,"Bắc Từ Liêm, Hà Nội",nhà riêng,Có sổ,Đầy đủ
115,07/10/2025,4.05,75.0,54.0,2.0,2.0,"Long Biên, Hà Nội",căn hộ chung cư,Sổ đỏ,"Nội thất full đồ: Sàn gỗ, tủ bếp, điều hòa, nóng lạnh, giường tủ, máy giặt, tủ lạnh."
116,07/10/2025,26.7,70.0,381.43,,,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
116,07/10/2025,36.0,100.0,360.0,,,"Đống Đa, Hà Nội",nhà riêng,,
116,07/10/2025,16.5,60.0,275.0,,,"Hà Đông, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
116,07/10/2025,41.0,113.0,362.83,,,"Hoàng Mai, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Nội thất nhập khẩu.
116,07/10/2025,47.0,126.0,373.02,4.0,5.0,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Cơ bản
116,07/10/2025,9.45,90.0,105.0,2.0,2.0,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
116,07/10/2025,15.8,43.0,367.44,5.0,3.0,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
116,07/10/2025,9.5,107.0,88.78,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
116,07/10/2025,14.4,42.0,342.86,7.0,5.0,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng.,
116,07/10/2025,4.5,84.0,53.57,3.0,2.0,"Long Biên, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Cơ bản
116,07/10/2025,130.0,270.0,481.48,,,"Cầu Giấy, Hà Nội",nhà mặt phố,Sổ đẹp,
116,07/10/2025,6.59,63.4,104.0,2.0,2.0,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,
116,07/10/2025,23.0,255.0,90.2,8.0,8.0,"Gia Lâm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
116,07/10/2025,35.0,75.0,466.67,,,"Cầu Giấy, Hà Nội",nhà riêng,,
116,07/10/2025,49.5,90.0,550.0,,,"Hoàng Mai, Hà Nội",nhà riêng,,
116,07/10/2025,11.2,52.0,215.38,3.0,3.0,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
116,07/10/2025,7.8,87.8,88.84,2.0,2.0,"Tây Hồ, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
116,07/10/2025,10.3,40.0,257.5,,,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
116,07/10/2025,4.0,56.0,71.41,2.0,1.0,"Gia Lâm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
116,07/10/2025,28.0,120.0,233.33,30.0,30.0,"Bắc Từ Liêm, Hà Nội",nhà riêng,Có sổ,Đầy đủ
117,07/10/2025,47.0,126.0,373.02,4.0,5.0,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Cơ bản
117,07/10/2025,9.45,90.0,105.0,2.0,2.0,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
117,07/10/2025,15.8,43.0,367.44,5.0,3.0,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
117,07/10/2025,9.5,107.0,88.78,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
117,07/10/2025,14.4,42.0,342.86,7.0,5.0,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng.,
117,07/10/2025,4.5,84.0,53.57,3.0,2.0,"Long Biên, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Cơ bản
117,07/10/2025,130.0,270.0,481.48,,,"Cầu Giấy, Hà Nội",nhà mặt phố,Sổ đẹp,
117,07/10/2025,6.59,63.4,104.0,2.0,2.0,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,
117,07/10/2025,23.0,255.0,90.2,8.0,8.0,"Gia Lâm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
117,07/10/2025,35.0,75.0,466.67,,,"Cầu Giấy, Hà Nội",nhà riêng,,
117,07/10/2025,49.5,90.0,550.0,,,"Hoàng Mai, Hà Nội",nhà riêng,,
117,07/10/2025,11.2,52.0,215.38,3.0,3.0,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
117,07/10/2025,7.8,87.8,88.84,2.0,2.0,"Tây Hồ, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
117,07/10/2025,10.3,40.0,257.5,,,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
117,07/10/2025,4.0,56.0,71.41,2.0,1.0,"Gia Lâm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
117,07/10/2025,28.0,120.0,233.33,30.0,30.0,"Bắc Từ Liêm, Hà Nội",nhà riêng,Có sổ,Đầy đủ
117,07/10/2025,4.05,75.0,54.0,2.0,2.0,"Long Biên, Hà Nội",căn hộ chung cư,Sổ đỏ,"Nội thất full đồ: Sàn gỗ, tủ bếp, điều hòa, nóng lạnh, giường tủ, máy giặt, tủ lạnh."
117,07/10/2025,9.5,111.4,85.28,2.0,2.0,"Hoàng Mai, Hà Nội",nhà mặt phố,Đang chờ sổ.,Cơ bản.
117,07/10/2025,9.6,36.0,266.61,4.0,4.0,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
117,07/10/2025,12.5,40.0,312.5,4.0,5.0,"Long Biên, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
118,07/10/2025,23.0,255.0,90.2,8.0,8.0,"Gia Lâm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
118,07/10/2025,35.0,75.0,466.67,,,"Cầu Giấy, Hà Nội",nhà riêng,,
118,07/10/2025,49.5,90.0,550.0,,,"Hoàng Mai, Hà Nội",nhà riêng,,
118,07/10/2025,11.2,52.0,215.38,3.0,3.0,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
118,07/10/2025,7.8,87.8,88.84,2.0,2.0,"Tây Hồ, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
118,07/10/2025,10.3,40.0,257.5,,,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
118,07/10/2025,4.0,56.0,71.41,2.0,1.0,"Gia Lâm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
118,07/10/2025,28.0,120.0,233.33,30.0,30.0,"Bắc Từ Liêm, Hà Nội",nhà riêng,Có sổ,Đầy đủ
118,07/10/2025,4.05,75.0,54.0,2.0,2.0,"Long Biên, Hà Nội",căn hộ chung cư,Sổ đỏ,"Nội thất full đồ: Sàn gỗ, tủ bếp, điều hòa, nóng lạnh, giường tủ, máy giặt, tủ lạnh."
118,07/10/2025,9.5,111.4,85.28,2.0,2.0,"Hoàng Mai, Hà Nội",nhà mặt phố,Đang chờ sổ.,Cơ bản.
118,07/10/2025,9.6,36.0,266.61,4.0,4.0,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
118,07/10/2025,12.5,40.0,312.5,4.0,5.0,"Long Biên, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
118,07/10/2025,8.4,98.0,85.71,3.0,2.0,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,
118,07/10/2025,8.35,98.0,85.2,3.0,2.0,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
118,07/10/2025,6.45,30.0,215.0,3.0,,"Hai Bà Trưng, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
118,07/10/2025,32.0,79.0,405.06,8.0,5.0,"Ba Đình, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
118,07/10/2025,35.0,150.0,233.33,4.0,2.0,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
118,07/10/2025,,35.0,,4.0,4.0,"Hà Đông, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
118,07/10/2025,3.09,66.0,46.82,2.0,2.0,"Hà Đông, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,
118,07/10/2025,11.2,44.0,254.54,1.0,1.0,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
119,07/10/2025,28.0,120.0,233.33,30.0,30.0,"Bắc Từ Liêm, Hà Nội",nhà riêng,Có sổ,Đầy đủ
119,07/10/2025,4.05,75.0,54.0,2.0,2.0,"Long Biên, Hà Nội",căn hộ chung cư,Sổ đỏ,"Nội thất full đồ: Sàn gỗ, tủ bếp, điều hòa, nóng lạnh, giường tủ, máy giặt, tủ lạnh."
119,07/10/2025,9.5,111.4,85.28,2.0,2.0,"Hoàng Mai, Hà Nội",nhà mặt phố,Đang chờ sổ.,Cơ bản.
119,07/10/2025,9.6,36.0,266.61,4.0,4.0,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
119,07/10/2025,12.5,40.0,312.5,4.0,5.0,"Long Biên, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
119,07/10/2025,8.4,98.0,85.71,3.0,2.0,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,
119,07/10/2025,8.35,98.0,85.2,3.0,2.0,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
119,07/10/2025,6.45,30.0,215.0,3.0,,"Hai Bà Trưng, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
119,07/10/2025,32.0,79.0,405.06,8.0,5.0,"Ba Đình, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
119,07/10/2025,35.0,150.0,233.33,4.0,2.0,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
119,07/10/2025,,35.0,,4.0,4.0,"Hà Đông, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
119,07/10/2025,3.09,66.0,46.82,2.0,2.0,"Hà Đông, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,
119,07/10/2025,11.2,44.0,254.54,1.0,1.0,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
119,07/10/2025,12.69,50.0,253.8,6.0,4.0,"Long Biên, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
119,07/10/2025,10.0,38.0,263.16,4.0,3.0,"Hai Bà Trưng, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
119,07/10/2025,35.8,102.0,350.98,24.0,24.0,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
119,07/10/2025,5.07,65.5,77.33,2.0,2.0,"Long Biên, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng.,Đầy đủ
119,07/10/2025,14.7,38.0,386.84,4.0,7.0,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
119,07/10/2025,2.8,80.0,35.0,,,"Phúc Thọ, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
119,07/10/2025,9.0,40.0,225.0,,,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
120,07/10/2025,11.2,44.0,254.54,1.0,1.0,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
120,07/10/2025,12.69,50.0,253.8,6.0,4.0,"Long Biên, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
120,07/10/2025,10.0,38.0,263.16,4.0,3.0,"Hai Bà Trưng, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
120,07/10/2025,35.8,102.0,350.98,24.0,24.0,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
120,07/10/2025,5.07,65.5,77.33,2.0,2.0,"Long Biên, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng.,Đầy đủ
120,07/10/2025,14.7,38.0,386.84,4.0,7.0,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
120,07/10/2025,2.8,80.0,35.0,,,"Phúc Thọ, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
120,07/10/2025,9.0,40.0,225.0,,,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
120,07/10/2025,6.7,41.0,163.42,4.0,3.0,"Long Biên, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
120,07/10/2025,3.1,763.0,4.06,,,"Thanh Trì, Hà Nội",đất,Sổ đỏ/ Sổ hồng.,
120,07/10/2025,8.8,95.0,92.63,2.0,2.0,"Tây Hồ, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
120,07/10/2025,4.65,41.0,113.42,4.0,,"Hoàng Mai, Hà Nội",nhà riêng,Hợp đồng mua bán,Full nội thất cơ bản.
120,07/10/2025,,2.2,,,,"Thạch Thất, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
120,07/10/2025,19.0,68.0,279.41,6.0,7.0,"Đống Đa, Hà Nội",nhà riêng,,
120,07/10/2025,16.82,145.0,116.0,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
120,07/10/2025,27.3,61.2,446.08,5.0,4.0,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
120,07/10/2025,17.5,47.0,372.34,4.0,4.0,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
120,07/10/2025,41.0,120.0,341.67,,,"Long Biên, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng.,Đầy đủ.
120,07/10/2025,16.6,45.0,368.89,3.0,4.0,"Ba Đình, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
120,07/10/2025,13.9,64.0,217.19,18.0,14.0,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng.,Đầy đủ.
121,07/10/2025,5.07,65.5,77.33,2.0,2.0,"Long Biên, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng.,Đầy đủ
121,07/10/2025,14.7,38.0,386.84,4.0,7.0,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
121,07/10/2025,2.8,80.0,35.0,,,"Phúc Thọ, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
